date,lux1,lux2,lux3,lux4,weather_condition,season,lux_diff_1_2,lux_ratio_1_3,lux1_moving_avg,lux2_moving_avg,lux3_moving_avg,lux4_moving_avg,lux1_weather_interaction,lux2_weather_interaction,lux3_weather_interaction,lux4_weather_interaction,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-09-09,412,388,239,984,2,1,24,1.7238493723849373,483.6666666666667,503.6666666666667,254.0,787.0,824,776,478,1968,51,77,7,74,65,48,45,27,49
2024-09-09,858,692,543,271,1,1,166,1.580110497237569,734.0,592.3333333333334,359.0,613.6666666666666,858,692,543,271,21,39,93,56,56,47,39,96,94
2024-09-09,934,763,382,373,1,1,171,2.445026178010471,734.6666666666666,614.3333333333334,388.0,542.6666666666666,934,763,382,373,3,16,26,76,56,86,60,2,62
2024-09-09,542,672,411,358,1,1,-130,1.3187347931873479,778.0,709.0,445.3333333333333,334.0,542,672,411,358,5,59,70,96,78,6,45,50,5
2024-09-09,866,672,845,234,1,1,194,1.0248520710059172,780.6666666666666,702.3333333333334,546.0,321.6666666666667,866,672,845,234,37,98,26,54,51,90,83,7,94
2024-09-09,427,453,634,782,2,1,-26,0.6735015772870663,611.6666666666666,599.0,630.0,458.0,854,906,1268,1564,25,92,88,65,34,76,27,69,66
2024-09-09,153,127,764,821,1,1,26,0.20026178010471204,482.0,417.3333333333333,747.6666666666666,612.3333333333334,153,127,764,821,10,41,45,97,73,50,86,58,66
2024-09-09,860,142,376,847,1,0,718,2.2872340425531914,480.0,240.66666666666666,591.3333333333334,816.6666666666666,860,142,376,847,89,80,40,92,13,16,34,60,96
2024-09-09,338,780,160,521,0,0,-442,2.1125,450.3333333333333,349.6666666666667,433.3333333333333,729.6666666666666,0,0,0,0,16,71,78,36,90,31,0,57,58
2024-09-09,328,522,418,520,2,0,-194,0.784688995215311,508.6666666666667,481.3333333333333,318.0,629.3333333333334,656,1044,836,1040,87,64,24,67,13,25,28,69,12
2024-09-09,678,697,989,285,0,0,-19,0.6855409504550051,448.0,666.3333333333334,522.3333333333334,442.0,0,0,0,0,91,52,85,75,98,21,8,92,20
2024-09-10,150,276,151,463,0,0,-126,0.9933774834437086,385.3333333333333,498.3333333333333,519.3333333333334,422.6666666666667,0,0,0,0,98,99,17,25,32,12,8,11,63
2024-09-10,708,628,955,706,2,0,80,0.7413612565445026,512.0,533.6666666666666,698.3333333333334,484.6666666666667,1416,1256,1910,1412,30,6,11,60,51,11,21,8,36
2024-09-10,703,709,252,477,1,0,-6,2.7896825396825395,520.3333333333334,537.6666666666666,452.6666666666667,548.6666666666666,703,709,252,477,76,4,86,91,0,70,62,48,79
2024-09-10,363,593,848,622,0,0,-230,0.42806603773584906,591.3333333333334,643.3333333333334,685.0,601.6666666666666,0,0,0,0,34,23,50,66,33,0,65,82,84
2024-09-10,517,297,410,679,2,0,220,1.2609756097560976,527.6666666666666,533.0,503.3333333333333,592.6666666666666,1034,594,820,1358,15,27,38,83,18,32,79,16,47
2024-09-10,902,709,913,990,1,1,193,0.9879518072289156,594.0,533.0,723.6666666666666,763.6666666666666,902,709,913,990,78,61,88,73,23,13,57,53,55
2024-09-10,195,676,643,821,2,1,-481,0.30326594090202175,538.0,560.6666666666666,655.3333333333334,830.0,390,1352,1286,1642,17,16,9,51,3,63,69,43,43
2024-09-10,187,941,666,295,0,0,-754,0.2807807807807808,428.0,775.3333333333334,740.6666666666666,702.0,0,0,0,0,61,19,93,17,35,42,54,31,12
2024-09-10,177,952,963,980,1,1,-775,0.1838006230529595,186.33333333333334,856.3333333333334,757.3333333333334,698.6666666666666,177,952,963,980,26,2,73,52,76,57,12,34,3
2024-09-10,387,616,488,197,1,1,-229,0.7930327868852459,250.33333333333334,836.3333333333334,705.6666666666666,490.6666666666667,387,616,488,197,34,36,97,62,57,40,96,77,94
2024-09-10,219,613,647,704,2,0,-394,0.3384853168469861,261.0,727.0,699.3333333333334,627.0,438,1226,1294,1408,44,89,76,52,31,80,18,48,72
2024-09-10,913,121,721,121,1,0,792,1.2662968099861305,506.3333333333333,450.0,618.6666666666666,340.6666666666667,913,121,721,121,34,14,53,26,8,67,78,53,32
2024-09-10,590,211,276,549,0,0,379,2.13768115942029,574.0,315.0,548.0,458.0,0,0,0,0,27,50,28,30,79,38,32,15,36
2024-09-10,551,156,461,271,0,1,395,1.1952277657266812,684.6666666666666,162.66666666666666,486.0,313.6666666666667,0,0,0,0,8,47,40,90,66,0,73,84,52
2024-09-10,599,165,413,482,0,1,434,1.450363196125908,580.0,177.33333333333334,383.3333333333333,434.0,0,0,0,0,75,7,8,0,19,40,64,11,23
2024-09-10,264,941,906,233,2,0,-677,0.2913907284768212,471.3333333333333,420.6666666666667,593.3333333333334,328.6666666666667,528,1882,1812,466,14,12,62,5,73,44,59,87,88
2024-09-10,281,197,947,525,1,1,84,0.2967265047518479,381.3333333333333,434.3333333333333,755.3333333333334,413.3333333333333,281,197,947,525,20,47,76,10,61,87,11,97,50
2024-09-10,568,243,196,124,1,1,325,2.8979591836734695,371.0,460.3333333333333,683.0,294.0,568,243,196,124,51,2,36,33,57,97,42,7,40
2024-09-10,834,979,980,602,1,1,-145,0.8510204081632653,561.0,473.0,707.6666666666666,417.0,834,979,980,602,34,64,13,83,21,97,92,20,28
2024-09-10,922,534,312,284,0,0,388,2.9551282051282053,774.6666666666666,585.3333333333334,496.0,336.6666666666667,0,0,0,0,96,72,72,62,66,87,16,47,58
2024-09-10,106,736,928,184,1,1,-630,0.11422413793103449,620.6666666666666,749.6666666666666,740.0,356.6666666666667,106,736,928,184,50,30,71,52,74,78,67,7,39
2024-09-10,429,778,236,666,0,1,-349,1.8177966101694916,485.6666666666667,682.6666666666666,492.0,378.0,0,0,0,0,82,25,38,84,88,80,28,27,50
2024-09-11,874,185,105,862,1,1,689,8.323809523809524,469.6666666666667,566.3333333333334,423.0,570.6666666666666,874,185,105,862,54,80,39,84,47,12,54,79,49
2024-09-11,772,687,208,243,0,1,85,3.7115384615384617,691.6666666666666,550.0,183.0,590.3333333333334,0,0,0,0,86,55,53,17,7,70,6,9,35
2024-09-11,250,443,646,962,1,1,-193,0.38699690402476783,632.0,438.3333333333333,319.6666666666667,689.0,250,443,646,962,76,33,2,20,72,8,43,51,78
2024-09-11,184,393,138,778,2,1,-209,1.3333333333333333,402.0,507.6666666666667,330.6666666666667,661.0,368,786,276,1556,43,8,54,18,14,62,76,14,59
2024-09-11,246,670,761,511,2,1,-424,0.3232588699080158,226.66666666666666,502.0,515.0,750.3333333333334,492,1340,1522,1022,64,61,32,3,31,98,4,3,17
2024-09-11,723,749,524,323,0,0,-26,1.3797709923664123,384.3333333333333,604.0,474.3333333333333,537.3333333333334,0,0,0,0,92,12,95,76,52,22,59,89,19
2024-09-11,480,710,729,319,0,0,-230,0.6584362139917695,483.0,709.6666666666666,671.3333333333334,384.3333333333333,0,0,0,0,87,68,70,81,66,53,5,78,4
2024-09-11,647,803,360,278,1,1,-156,1.7972222222222223,616.6666666666666,754.0,537.6666666666666,306.6666666666667,647,803,360,278,79,40,18,28,3,46,97,99,17
2024-09-11,384,342,525,730,1,0,42,0.7314285714285714,503.6666666666667,618.3333333333334,538.0,442.3333333333333,384,342,525,730,24,76,33,24,29,38,6,95,39
2024-09-11,799,930,186,532,2,1,-131,4.295698924731183,610.0,691.6666666666666,357.0,513.3333333333334,1598,1860,372,1064,86,0,77,55,12,86,45,61,0
2024-09-11,181,660,564,364,1,1,-479,0.32092198581560283,454.6666666666667,644.0,425.0,542.0,181,660,564,364,91,88,49,76,20,25,56,3,18
2024-09-11,613,131,175,528,0,1,482,3.5028571428571427,531.0,573.6666666666666,308.3333333333333,474.6666666666667,0,0,0,0,46,46,46,62,40,0,53,40,86
2024-09-11,996,490,570,761,0,0,506,1.7473684210526317,596.6666666666666,427.0,436.3333333333333,551.0,0,0,0,0,79,3,45,26,18,13,91,72,25
2024-09-11,914,376,513,515,0,1,538,1.7816764132553606,841.0,332.3333333333333,419.3333333333333,601.3333333333334,0,0,0,0,55,99,55,59,47,95,45,98,28
2024-09-11,808,631,924,552,0,1,177,0.8744588744588745,906.0,499.0,669.0,609.3333333333334,0,0,0,0,37,62,56,82,85,73,9,54,58
2024-09-11,622,253,994,826,0,0,369,0.6257545271629779,781.3333333333334,420.0,810.3333333333334,631.0,0,0,0,0,10,51,82,48,62,64,3,27,62
2024-09-11,845,482,825,296,2,0,363,1.0242424242424242,758.3333333333334,455.3333333333333,914.3333333333334,558.0,1690,964,1650,592,66,9,50,64,19,68,66,46,97
2024-09-11,485,167,556,653,2,1,318,0.8723021582733813,650.6666666666666,300.6666666666667,791.6666666666666,591.6666666666666,970,334,1112,1306,14,27,53,37,63,66,24,8,82
2024-09-11,806,977,384,152,0,0,-171,2.0989583333333335,712.0,542.0,588.3333333333334,367.0,0,0,0,0,0,5,89,82,36,48,86,1,61
2024-09-11,570,983,338,579,1,0,-413,1.6863905325443787,620.3333333333334,709.0,426.0,461.3333333333333,570,983,338,579,6,26,80,51,30,49,90,66,47
2024-09-11,218,313,776,542,0,1,-95,0.2809278350515464,531.3333333333334,757.6666666666666,499.3333333333333,424.3333333333333,0,0,0,0,0,11,27,0,73,57,77,47,61
2024-09-11,495,754,698,429,2,1,-259,0.7091690544412608,427.6666666666667,683.3333333333334,604.0,516.6666666666666,990,1508,1396,858,48,61,18,39,17,52,60,68,17
2024-09-12,631,475,752,350,0,1,156,0.839095744680851,448.0,514.0,742.0,440.3333333333333,0,0,0,0,95,51,26,80,19,90,37,73,65
2024-09-12,360,843,771,906,2,0,-483,0.4669260700389105,495.3333333333333,690.6666666666666,740.3333333333334,561.6666666666666,720,1686,1542,1812,72,47,47,20,81,56,31,27,26
2024-09-12,904,312,657,989,2,0,592,1.3759512937595129,631.6666666666666,543.3333333333334,726.6666666666666,748.3333333333334,1808,624,1314,1978,28,66,18,85,10,85,22,78,5
2024-09-12,355,178,471,882,0,0,177,0.7537154989384289,539.6666666666666,444.3333333333333,633.0,925.6666666666666,0,0,0,0,25,45,96,14,85,17,36,13,69
2024-09-12,833,825,594,222,0,1,8,1.4023569023569022,697.3333333333334,438.3333333333333,574.0,697.6666666666666,0,0,0,0,86,96,50,49,43,15,2,45,58
2024-09-12,325,727,723,978,1,0,-402,0.44951590594744123,504.3333333333333,576.6666666666666,596.0,694.0,325,727,723,978,44,73,6,47,81,1,98,86,5
2024-09-12,152,703,144,486,2,0,-551,1.0555555555555556,436.6666666666667,751.6666666666666,487.0,562.0,304,1406,288,972,92,94,28,31,63,12,12,12,30
2024-09-12,966,881,500,438,1,1,85,1.932,481.0,770.3333333333334,455.6666666666667,634.0,966,881,500,438,96,14,42,48,33,44,33,15,93
2024-09-12,599,480,346,877,0,1,119,1.73121387283237,572.3333333333334,688.0,330.0,600.3333333333334,0,0,0,0,70,70,68,67,86,79,87,93,55
2024-09-12,605,779,715,447,2,1,-174,0.8461538461538461,723.3333333333334,713.3333333333334,520.3333333333334,587.3333333333334,1210,1558,1430,894,11,35,93,44,64,71,64,39,53
2024-09-12,953,157,696,128,1,0,796,1.3692528735632183,719.0,472.0,585.6666666666666,484.0,953,157,696,128,94,13,57,31,54,42,75,71,84
2024-09-12,463,895,549,134,1,1,-432,0.843351548269581,673.6666666666666,610.3333333333334,653.3333333333334,236.33333333333334,463,895,549,134,31,77,7,3,73,71,7,80,40
2024-09-12,379,125,584,617,1,0,254,0.648972602739726,598.3333333333334,392.3333333333333,609.6666666666666,293.0,379,125,584,617,19,2,41,64,0,53,82,29,17
2024-09-12,692,980,745,495,0,0,-288,0.9288590604026845,511.3333333333333,666.6666666666666,626.0,415.3333333333333,0,0,0,0,50,66,75,96,37,73,8,80,86
2024-09-12,813,546,719,722,0,1,267,1.1307371349095967,628.0,550.3333333333334,682.6666666666666,611.3333333333334,0,0,0,0,80,85,41,70,8,96,27,98,22
2024-09-12,257,165,117,393,0,1,92,2.1965811965811968,587.3333333333334,563.6666666666666,527.0,536.6666666666666,0,0,0,0,35,18,12,72,94,30,77,64,91
2024-09-12,731,859,705,688,2,1,-128,1.0368794326241135,600.3333333333334,523.3333333333334,513.6666666666666,601.0,1462,1718,1410,1376,66,98,25,64,70,75,90,57,35
2024-09-12,158,353,761,448,0,1,-195,0.2076215505913272,382.0,459.0,527.6666666666666,509.6666666666667,0,0,0,0,0,75,17,79,16,8,17,87,24
2024-09-12,826,998,857,246,2,1,-172,0.9638273045507585,571.6666666666666,736.6666666666666,774.3333333333334,460.6666666666667,1652,1996,1714,492,26,53,41,17,98,72,41,47,6
2024-09-12,227,143,388,166,1,0,84,0.5850515463917526,403.6666666666667,498.0,668.6666666666666,286.6666666666667,227,143,388,166,39,68,50,53,51,47,40,48,81
2024-09-12,835,196,513,619,1,0,639,1.6276803118908383,629.3333333333334,445.6666666666667,586.0,343.6666666666667,835,196,513,619,96,9,83,46,17,17,69,88,19
2024-09-12,820,653,820,221,0,0,167,1.0,627.3333333333334,330.6666666666667,573.6666666666666,335.3333333333333,0,0,0,0,83,32,15,5,62,93,32,1,4
2024-09-13,981,326,737,439,1,1,655,1.3310719131614654,878.6666666666666,391.6666666666667,690.0,426.3333333333333,981,326,737,439,13,12,2,65,32,95,88,88,17
2024-09-13,214,873,334,274,0,0,-659,0.6407185628742516,671.6666666666666,617.3333333333334,630.3333333333334,311.3333333333333,0,0,0,0,99,98,90,8,3,86,76,13,32
2024-09-13,308,778,515,999,2,1,-470,0.5980582524271845,501.0,659.0,528.6666666666666,570.6666666666666,616,1556,1030,1998,68,50,78,67,86,10,53,96,78
2024-09-13,625,535,598,790,1,1,90,1.0451505016722409,382.3333333333333,728.6666666666666,482.3333333333333,687.6666666666666,625,535,598,790,86,31,97,22,74,61,86,16,34
2024-09-13,620,890,733,696,0,0,-270,0.8458390177353342,517.6666666666666,734.3333333333334,615.3333333333334,828.3333333333334,0,0,0,0,78,74,44,42,51,83,35,30,64
2024-09-13,651,700,749,550,1,0,-49,0.8691588785046729,632.0,708.3333333333334,693.3333333333334,678.6666666666666,651,700,749,550,5,23,21,50,8,18,96,9,62
2024-09-13,336,478,214,656,1,1,-142,1.5700934579439252,535.6666666666666,689.3333333333334,565.3333333333334,634.0,336,478,214,656,32,34,22,71,63,99,84,69,84
2024-09-13,380,277,773,235,0,0,103,0.49159120310478654,455.6666666666667,485.0,578.6666666666666,480.3333333333333,0,0,0,0,54,82,58,24,29,89,97,88,71
2024-09-13,458,526,812,954,1,1,-68,0.5640394088669951,391.3333333333333,427.0,599.6666666666666,615.0,458,526,812,954,18,69,61,79,7,73,55,36,70
2024-09-13,300,808,333,115,1,0,-508,0.9009009009009009,379.3333333333333,537.0,639.3333333333334,434.6666666666667,300,808,333,115,76,39,67,34,4,23,99,63,40
2024-09-13,857,406,639,432,1,0,451,1.3411580594679187,538.3333333333334,580.0,594.6666666666666,500.3333333333333,857,406,639,432,28,53,53,16,75,12,16,29,49
2024-09-13,377,878,110,294,1,0,-501,3.4272727272727272,511.3333333333333,697.3333333333334,360.6666666666667,280.3333333333333,377,878,110,294,60,43,56,17,62,45,9,33,29
2024-09-13,334,603,305,595,2,0,-269,1.0950819672131147,522.6666666666666,629.0,351.3333333333333,440.3333333333333,668,1206,610,1190,69,61,22,26,0,52,86,17,37
2024-09-13,593,367,778,108,1,0,226,0.7622107969151671,434.6666666666667,616.0,397.6666666666667,332.3333333333333,593,367,778,108,78,98,59,14,14,97,43,87,34
2024-09-13,103,685,346,927,1,1,-582,0.2976878612716763,343.3333333333333,551.6666666666666,476.3333333333333,543.3333333333334,103,685,346,927,79,67,72,80,88,28,1,62,65
2024-09-13,765,107,658,433,0,0,658,1.162613981762918,487.0,386.3333333333333,594.0,489.3333333333333,0,0,0,0,23,32,87,68,81,35,98,48,45
2024-09-13,541,607,857,432,2,0,-66,0.6312718786464411,469.6666666666667,466.3333333333333,620.3333333333334,597.3333333333334,1082,1214,1714,864,22,76,84,79,37,70,13,55,7
2024-09-13,128,575,226,426,0,0,-447,0.5663716814159292,478.0,429.6666666666667,580.3333333333334,430.3333333333333,0,0,0,0,9,55,54,14,41,93,40,90,67
2024-09-13,208,396,246,114,0,1,-188,0.8455284552845529,292.3333333333333,526.0,443.0,324.0,0,0,0,0,53,35,79,41,45,16,1,57,36
2024-09-13,709,263,217,938,0,1,446,3.2672811059907834,348.3333333333333,411.3333333333333,229.66666666666666,492.6666666666667,0,0,0,0,40,53,62,33,52,47,18,26,84
2024-09-13,826,584,481,713,2,1,242,1.7172557172557172,581.0,414.3333333333333,314.6666666666667,588.3333333333334,1652,1168,962,1426,48,18,55,47,25,76,79,54,12
2024-09-13,904,696,511,325,0,1,208,1.7690802348336594,813.0,514.3333333333334,403.0,658.6666666666666,0,0,0,0,16,42,54,82,60,23,88,84,72
2024-09-14,174,171,763,524,0,1,3,0.22804718217562253,634.6666666666666,483.6666666666667,585.0,520.6666666666666,0,0,0,0,55,11,24,7,66,53,0,18,44
2024-09-14,937,666,683,889,0,0,271,1.3718887262079063,671.6666666666666,511.0,652.3333333333334,579.3333333333334,0,0,0,0,44,10,25,9,53,94,1,22,28
2024-09-14,245,658,462,507,1,0,-413,0.5303030303030303,452.0,498.3333333333333,636.0,640.0,245,658,462,507,29,69,48,4,21,90,26,46,40
2024-09-14,227,337,608,212,0,0,-110,0.37335526315789475,469.6666666666667,553.6666666666666,584.3333333333334,536.0,0,0,0,0,43,11,62,47,25,84,1,78,55
2024-09-14,952,203,236,527,2,1,749,4.033898305084746,474.6666666666667,399.3333333333333,435.3333333333333,415.3333333333333,1904,406,472,1054,73,90,44,25,82,0,93,65,87
2024-09-14,141,309,274,100,2,1,-168,0.5145985401459854,440.0,283.0,372.6666666666667,279.6666666666667,282,618,548,200,54,40,72,85,59,78,50,98,15
2024-09-14,455,653,388,365,1,0,-198,1.172680412371134,516.0,388.3333333333333,299.3333333333333,330.6666666666667,455,653,388,365,18,24,78,22,38,66,9,50,11
2024-09-14,140,927,580,590,2,1,-787,0.2413793103448276,245.33333333333334,629.6666666666666,414.0,351.6666666666667,280,1854,1160,1180,28,2,38,61,35,5,18,83,65
2024-09-14,133,567,118,307,2,1,-434,1.1271186440677967,242.66666666666666,715.6666666666666,362.0,420.6666666666667,266,1134,236,614,1,2,96,12,20,77,79,27,61
2024-09-14,116,553,294,721,1,1,-437,0.3945578231292517,129.66666666666666,682.3333333333334,330.6666666666667,539.3333333333334,116,553,294,721,35,83,64,8,40,54,12,56,18
2024-09-14,776,367,429,811,0,0,409,1.808857808857809,341.6666666666667,495.6666666666667,280.3333333333333,613.0,0,0,0,0,18,27,68,19,47,37,47,57,29
2024-09-14,252,485,274,468,1,0,-233,0.9197080291970803,381.3333333333333,468.3333333333333,332.3333333333333,666.6666666666666,252,485,274,468,6,22,55,91,25,32,55,14,15
2024-09-14,477,874,548,405,0,1,-397,0.8704379562043796,501.6666666666667,575.3333333333334,417.0,561.3333333333334,0,0,0,0,25,47,8,56,62,7,71,15,87
2024-09-14,687,947,453,111,0,1,-260,1.5165562913907285,472.0,768.6666666666666,425.0,328.0,0,0,0,0,78,66,69,23,76,89,55,96,12
2024-09-14,698,486,598,444,2,1,212,1.1672240802675586,620.6666666666666,769.0,533.0,320.0,1396,972,1196,888,37,41,27,32,35,78,49,46,68
2024-09-14,728,976,240,564,1,1,-248,3.033333333333333,704.3333333333334,803.0,430.3333333333333,373.0,728,976,240,564,2,87,44,19,23,77,94,62,22
2024-09-14,973,358,857,799,2,0,615,1.1353558926487748,799.6666666666666,606.6666666666666,565.0,602.3333333333334,1946,716,1714,1598,79,39,25,59,89,19,44,11,61
2024-09-14,441,382,996,765,2,1,59,0.4427710843373494,714.0,572.0,697.6666666666666,709.3333333333334,882,764,1992,1530,65,5,27,47,20,54,88,42,30
2024-09-14,126,725,192,593,0,0,-599,0.65625,513.3333333333334,488.3333333333333,681.6666666666666,719.0,0,0,0,0,94,19,39,63,17,47,58,83,52
2024-09-14,924,974,338,467,2,0,-50,2.7337278106508878,497.0,693.6666666666666,508.6666666666667,608.3333333333334,1848,1948,676,934,91,10,14,29,14,82,38,28,16
2024-09-14,386,139,304,945,1,0,247,1.269736842105263,478.6666666666667,612.6666666666666,278.0,668.3333333333334,386,139,304,945,70,95,5,72,78,55,20,48,48
2024-09-14,745,585,659,519,2,1,160,1.1305007587253415,685.0,566.0,433.6666666666667,643.6666666666666,1490,1170,1318,1038,93,26,26,16,5,96,54,2,48
2024-09-15,830,319,532,988,2,0,511,1.5601503759398496,653.6666666666666,347.6666666666667,498.3333333333333,817.3333333333334,1660,638,1064,1976,42,20,37,99,42,99,56,68,66
2024-09-15,267,228,344,890,0,0,39,0.7761627906976745,614.0,377.3333333333333,511.6666666666667,799.0,0,0,0,0,61,12,67,13,30,87,40,59,25
2024-09-15,709,619,931,270,1,1,90,0.761546723952739,602.0,388.6666666666667,602.3333333333334,716.0,709,619,931,270,70,85,74,18,27,9,92,65,12
2024-09-15,367,712,416,233,2,1,-345,0.8822115384615384,447.6666666666667,519.6666666666666,563.6666666666666,464.3333333333333,734,1424,832,466,99,34,84,70,7,51,69,86,37
2024-09-15,848,991,394,526,0,1,-143,2.1522842639593907,641.3333333333334,774.0,580.3333333333334,343.0,0,0,0,0,92,46,63,58,28,49,81,89,21
2024-09-15,920,787,739,124,2,0,133,1.2449255751014885,711.6666666666666,830.0,516.3333333333334,294.3333333333333,1840,1574,1478,248,23,85,29,66,20,33,48,25,84
2024-09-15,554,718,955,629,1,1,-164,0.5801047120418849,774.0,832.0,696.0,426.3333333333333,554,718,955,629,38,27,81,96,80,35,43,70,28
2024-09-15,784,712,381,289,2,0,72,2.057742782152231,752.6666666666666,739.0,691.6666666666666,347.3333333333333,1568,1424,762,578,67,20,98,43,87,60,34,73,44
2024-09-15,500,359,116,240,2,0,141,4.310344827586207,612.6666666666666,596.3333333333334,484.0,386.0,1000,718,232,480,92,17,2,31,57,99,90,68,45
2024-09-15,575,465,170,654,0,1,110,3.3823529411764706,619.6666666666666,512.0,222.33333333333334,394.3333333333333,0,0,0,0,43,30,61,10,59,15,4,46,38
2024-09-15,801,857,368,945,2,0,-56,2.176630434782609,625.3333333333334,560.3333333333334,218.0,613.0,1602,1714,736,1890,4,59,11,1,49,78,70,75,68
2024-09-15,733,886,424,895,0,0,-153,1.7287735849056605,703.0,736.0,320.6666666666667,831.3333333333334,0,0,0,0,54,36,90,89,99,17,73,95,77
2024-09-15,657,643,893,757,1,0,14,0.7357222844344905,730.3333333333334,795.3333333333334,561.6666666666666,865.6666666666666,657,643,893,757,92,20,29,67,30,70,73,41,81
2024-09-15,675,748,404,414,2,0,-73,1.6707920792079207,688.3333333333334,759.0,573.6666666666666,688.6666666666666,1350,1496,808,828,29,13,84,16,46,46,50,30,67
2024-09-15,229,623,550,543,1,1,-394,0.4163636363636364,520.3333333333334,671.3333333333334,615.6666666666666,571.3333333333334,229,623,550,543,28,88,37,80,33,85,56,21,96
2024-09-15,921,913,106,418,1,0,8,8.68867924528302,608.3333333333334,761.3333333333334,353.3333333333333,458.3333333333333,921,913,106,418,25,90,84,91,1,31,57,16,38
2024-09-15,462,986,413,540,2,1,-524,1.11864406779661,537.3333333333334,840.6666666666666,356.3333333333333,500.3333333333333,924,1972,826,1080,82,59,59,93,66,42,91,83,19
2024-09-15,804,115,916,191,0,0,689,0.8777292576419214,729.0,671.3333333333334,478.3333333333333,383.0,0,0,0,0,25,22,37,39,93,82,35,19,76
2024-09-15,918,228,202,278,1,0,690,4.544554455445544,728.0,443.0,510.3333333333333,336.3333333333333,918,228,202,278,36,94,14,86,71,39,9,7,99
2024-09-15,792,674,920,155,1,1,118,0.8608695652173913,838.0,339.0,679.3333333333334,208.0,792,674,920,155,90,28,17,45,51,64,49,97,67
2024-09-15,391,208,292,254,2,0,183,1.3390410958904109,700.3333333333334,370.0,471.3333333333333,229.0,782,416,584,508,93,46,51,87,6,34,98,48,34
2024-09-15,470,986,852,771,2,0,-516,0.5516431924882629,551.0,622.6666666666666,688.0,393.3333333333333,940,1972,1704,1542,52,29,28,92,75,68,98,86,7
2024-09-16,893,632,673,210,2,0,261,1.326894502228826,584.6666666666666,608.6666666666666,605.6666666666666,411.6666666666667,1786,1264,1346,420,29,89,59,3,18,49,36,37,51
2024-09-16,128,769,628,236,2,0,-641,0.20382165605095542,497.0,795.6666666666666,717.6666666666666,405.6666666666667,256,1538,1256,472,2,83,20,37,89,11,19,52,39
2024-09-16,248,368,270,331,2,0,-120,0.9185185185185185,423.0,589.6666666666666,523.6666666666666,259.0,496,736,540,662,42,37,16,62,91,75,12,27,35
2024-09-16,878,261,636,567,2,0,617,1.380503144654088,418.0,466.0,511.3333333333333,378.0,1756,522,1272,1134,6,82,17,28,14,84,74,76,5
2024-09-16,395,359,350,831,0,1,36,1.1285714285714286,507.0,329.3333333333333,418.6666666666667,576.3333333333334,0,0,0,0,48,26,56,18,77,57,18,28,85
2024-09-16,110,201,864,580,1,1,-91,0.12731481481481483,461.0,273.6666666666667,616.6666666666666,659.3333333333334,110,201,864,580,72,88,36,90,47,82,91,71,69
2024-09-16,611,605,486,167,0,1,6,1.257201646090535,372.0,388.3333333333333,566.6666666666666,526.0,0,0,0,0,40,86,59,28,13,62,55,10,99
2024-09-16,775,834,306,913,0,0,-59,2.5326797385620914,498.6666666666667,546.6666666666666,552.0,553.3333333333334,0,0,0,0,76,92,37,99,2,72,44,46,72
2024-09-16,212,670,640,348,2,0,-458,0.33125,532.6666666666666,703.0,477.3333333333333,476.0,424,1340,1280,696,78,14,11,34,49,48,59,44,15
2024-09-16,286,346,728,422,1,0,-60,0.39285714285714285,424.3333333333333,616.6666666666666,558.0,561.0,286,346,728,422,53,58,74,69,92,35,67,17,45
2024-09-16,906,739,515,617,0,1,167,1.7592233009708738,468.0,585.0,627.6666666666666,462.3333333333333,0,0,0,0,68,2,83,22,53,53,56,49,58
2024-09-16,843,894,893,891,2,0,-51,0.9440089585666294,678.3333333333334,659.6666666666666,712.0,643.3333333333334,1686,1788,1786,1782,92,9,72,45,5,46,53,88,37
2024-09-16,326,936,479,531,2,1,-610,0.6805845511482255,691.6666666666666,856.3333333333334,629.0,679.6666666666666,652,1872,958,1062,98,78,0,43,48,31,36,48,96
2024-09-16,409,636,243,586,1,0,-227,1.683127572016461,526.0,822.0,538.3333333333334,669.3333333333334,409,636,243,586,90,79,57,47,22,98,82,21,17
2024-09-16,197,230,124,705,0,0,-33,1.5887096774193548,310.6666666666667,600.6666666666666,282.0,607.3333333333334,0,0,0,0,26,16,2,51,91,94,36,44,11
2024-09-16,154,452,921,528,0,0,-298,0.16720955483170466,253.33333333333334,439.3333333333333,429.3333333333333,606.3333333333334,0,0,0,0,7,82,62,7,77,52,13,60,53
2024-09-16,722,295,767,368,0,1,427,0.9413298565840938,357.6666666666667,325.6666666666667,604.0,533.6666666666666,0,0,0,0,31,10,20,54,77,31,94,98,90
2024-09-16,763,892,172,808,2,0,-129,4.436046511627907,546.3333333333334,546.3333333333334,620.0,568.0,1526,1784,344,1616,83,47,22,65,19,61,91,92,46
2024-09-16,857,765,731,636,1,1,92,1.1723666210670314,780.6666666666666,650.6666666666666,556.6666666666666,604.0,857,765,731,636,63,4,8,76,76,36,99,20,0
2024-09-16,505,481,923,247,1,0,24,0.5471289274106176,708.3333333333334,712.6666666666666,608.6666666666666,563.6666666666666,505,481,923,247,9,68,82,39,90,95,43,70,14
2024-09-16,168,744,932,217,0,0,-576,0.18025751072961374,510.0,663.3333333333334,862.0,366.6666666666667,0,0,0,0,12,63,54,84,59,37,82,60,90
2024-09-16,411,326,192,949,2,1,85,2.140625,361.3333333333333,517.0,682.3333333333334,471.0,822,652,384,1898,62,13,18,30,98,29,41,75,79
