date,lux1,lux2,lux3,lux4,weather_condition,season,light1,light2,light3,light4,light5,light6,light7,light8,light9
2024-08-21,905,720,852,435,0,1,62,90,85,38,50,14,97,43,41
2024-08-21,838,534,932,261,0,0,88,94,24,66,28,99,23,54,46
2024-08-21,982,507,290,259,2,0,31,55,65,80,14,66,69,70,90
2024-08-21,114,582,828,573,0,1,37,31,72,61,89,63,16,17,41
2024-08-21,291,763,662,700,0,0,21,8,72,87,75,67,27,82,1
2024-08-21,730,116,903,421,0,0,15,62,76,23,24,4,49,78,5
2024-08-21,584,744,180,111,1,1,51,71,69,2,60,89,94,85,45
2024-08-21,127,247,588,523,2,0,28,77,93,70,40,88,99,38,65
2024-08-21,813,376,994,172,2,0,15,32,78,88,68,9,54,41,80
2024-08-21,138,331,187,687,2,1,75,86,50,66,3,7,72,53,39
2024-08-21,372,925,293,957,1,1,16,20,52,78,56,11,9,29,57
2024-08-21,330,465,203,300,2,0,63,54,14,92,30,63,20,19,77
2024-08-21,185,327,882,621,1,1,90,75,49,49,2,58,57,95,73
2024-08-21,573,750,195,963,1,1,88,56,70,28,66,66,33,41,32
2024-08-21,225,535,522,604,2,0,12,1,74,73,89,90,94,88,61
2024-08-21,911,498,990,837,0,0,71,12,37,31,49,49,92,86,11
2024-08-22,636,310,297,787,0,1,55,3,39,86,16,22,42,4,95
2024-08-22,244,490,100,887,2,0,4,83,65,38,59,39,10,49,48
2024-08-22,624,598,506,138,2,1,11,49,38,8,73,96,32,40,87
2024-08-22,311,639,477,159,1,1,40,47,73,13,65,77,57,93,77
2024-08-22,124,662,266,677,2,0,2,77,16,67,87,86,45,38,4
2024-08-22,679,590,608,420,1,0,98,29,6,63,74,94,60,56,50
2024-08-22,493,541,737,534,2,1,32,28,38,19,23,76,61,90,68
2024-08-22,166,360,412,735,0,1,85,7,67,27,98,75,0,56,31
2024-08-22,332,872,692,775,0,1,49,11,34,13,86,98,20,36,48
2024-08-22,208,449,517,507,2,1,55,40,50,43,31,17,61,6,96
2024-08-22,245,451,862,485,1,0,8,25,46,97,86,20,63,4,59
2024-08-22,210,619,780,770,0,1,81,49,35,76,97,0,86,78,45
2024-08-22,327,419,576,668,1,0,49,1,63,94,18,37,72,50,67
2024-08-22,210,237,172,177,2,0,28,54,94,96,65,40,55,7,93
2024-08-22,569,649,240,293,2,1,38,55,88,38,59,41,0,55,40
2024-08-22,133,722,681,384,0,0,90,13,12,27,65,8,20,72,80
2024-08-22,722,467,361,626,2,0,99,5,17,63,14,22,21,10,66
2024-08-22,875,319,439,623,0,1,44,94,20,88,84,77,53,21,12
2024-08-22,468,436,407,712,1,0,16,80,64,31,34,10,3,97,99
2024-08-22,847,322,344,255,0,0,55,88,99,8,68,70,64,98,17
2024-08-22,694,747,614,439,0,1,97,60,7,27,26,30,50,76,86
2024-08-22,653,867,436,224,1,1,45,95,47,94,87,87,73,10,98
2024-08-23,524,459,674,970,0,1,66,11,84,16,6,25,62,59,96
2024-08-23,712,428,660,379,0,1,68,12,42,86,5,29,14,95,50
2024-08-23,617,562,175,721,2,1,13,18,52,76,32,33,35,14,35
2024-08-23,791,660,979,945,1,1,66,43,84,54,57,45,28,37,80
2024-08-23,381,903,274,968,0,1,22,88,26,9,48,68,51,0,33
2024-08-23,419,481,208,757,1,0,93,94,18,79,16,4,45,45,11
2024-08-23,837,935,282,827,1,0,60,58,22,5,41,60,68,87,4
2024-08-23,542,689,291,773,0,1,22,36,49,47,93,82,28,42,47
2024-08-23,414,716,164,227,2,0,26,24,50,74,71,37,46,21,90
2024-08-23,976,268,948,413,1,0,53,15,42,66,39,27,90,2,39
2024-08-23,840,316,573,431,0,1,9,37,98,91,45,25,24,13,12
2024-08-23,476,477,882,249,1,0,88,42,50,40,70,60,79,1,25
2024-08-23,388,218,199,553,2,1,76,86,68,78,69,22,15,60,13
2024-08-23,536,289,643,135,2,0,15,13,40,59,67,45,99,31,95
2024-08-23,761,866,963,784,2,1,40,5,71,76,0,29,88,37,10
2024-08-23,376,469,227,519,0,0,97,88,10,41,78,66,40,96,37
2024-08-23,809,877,551,121,0,0,54,22,79,80,94,91,64,45,79
2024-08-23,681,248,468,305,2,0,60,59,87,70,88,32,68,41,56
2024-08-23,602,775,950,738,0,1,85,11,84,27,96,2,19,5,21
2024-08-23,723,751,142,947,2,0,80,12,51,12,51,68,68,40,15
2024-08-23,615,958,983,455,0,0,86,99,22,80,34,82,35,24,76
2024-08-23,449,587,518,539,2,1,99,97,48,14,68,41,92,97,75
2024-08-24,942,869,587,828,1,1,48,5,37,35,4,61,97,10,81
2024-08-24,545,473,177,195,2,0,72,62,46,91,99,57,57,40,28
2024-08-24,929,880,925,263,2,0,51,37,71,14,16,56,47,70,81
2024-08-24,449,792,900,247,0,0,1,49,6,74,52,0,81,56,1
2024-08-24,706,259,369,629,0,0,95,51,65,55,51,72,1,45,53
2024-08-24,763,450,773,393,0,1,49,39,93,94,13,59,79,85,1
2024-08-24,922,387,800,294,0,0,85,7,76,3,28,68,28,47,2
2024-08-24,236,387,858,762,0,0,42,60,61,98,7,58,96,62,92
2024-08-24,858,991,999,579,0,1,76,7,86,97,97,45,15,38,55
2024-08-24,998,325,827,976,1,0,7,96,28,51,0,33,34,9,71
2024-08-24,342,622,414,222,2,0,58,33,37,90,28,96,61,84,10
2024-08-24,642,621,950,499,2,0,64,78,83,9,35,24,80,69,75
2024-08-24,139,882,988,798,2,1,80,99,32,93,50,41,3,64,31
2024-08-24,328,372,267,551,1,1,11,59,28,44,36,28,67,97,3
2024-08-24,647,501,438,760,2,0,3,56,78,83,92,24,50,58,8
2024-08-24,322,282,292,203,1,0,76,98,22,28,68,53,88,77,87
2024-08-24,105,764,552,854,1,1,94,45,2,52,52,72,32,35,55
2024-08-24,421,587,382,561,1,0,40,21,92,28,95,66,77,26,15
2024-08-24,567,926,435,842,2,0,6,86,44,22,51,14,23,72,80
2024-08-24,831,945,489,817,1,1,86,39,7,56,87,3,74,54,85
2024-08-24,174,223,624,809,2,1,87,44,85,49,82,37,24,69,70
2024-08-24,103,725,339,495,2,1,68,54,28,20,11,19,27,94,9
2024-08-25,946,889,931,436,0,0,68,50,1,42,51,22,6,80,92
2024-08-25,745,513,582,698,0,0,80,85,49,9,0,36,35,52,35
2024-08-25,217,824,758,241,1,0,29,4,64,75,6,61,9,59,23
2024-08-25,980,271,815,416,1,0,72,94,19,29,16,7,35,60,63
2024-08-25,705,387,691,810,2,1,5,12,51,50,97,36,94,35,55
2024-08-25,603,534,990,657,1,0,88,27,84,32,42,44,82,84,77
2024-08-25,673,785,654,899,1,0,18,83,36,17,70,96,17,26,77
2024-08-25,540,212,557,626,2,1,79,96,71,77,16,32,5,40,88
2024-08-25,293,987,188,655,1,1,84,79,26,21,58,6,91,27,21
2024-08-25,946,221,759,500,1,0,65,61,46,63,2,21,6,15,51
2024-08-25,814,643,194,780,2,1,9,92,98,20,28,4,11,34,49
2024-08-25,491,321,551,409,2,1,15,86,5,0,21,14,40,35,46
2024-08-25,125,730,527,594,0,0,36,23,59,14,37,20,62,55,22
2024-08-25,534,138,250,655,2,0,78,97,44,35,53,88,97,98,95
2024-08-25,272,596,613,709,0,0,76,6,43,46,92,16,24,18,89
2024-08-25,399,879,475,872,1,0,76,37,82,53,49,55,80,56,90
2024-08-25,744,332,121,208,2,1,31,36,17,85,68,49,52,84,75
2024-08-25,425,629,982,894,2,1,46,67,64,31,29,6,32,32,82
2024-08-25,509,248,412,471,2,0,71,97,24,57,22,49,86,22,18
2024-08-25,217,496,939,954,1,0,42,41,26,45,84,59,72,62,51
2024-08-25,935,760,618,715,0,1,81,85,6,53,89,82,5,69,33
2024-08-25,886,737,305,867,1,0,35,4,43,32,46,6,61,95,95
2024-08-26,823,401,474,990,1,0,25,63,28,38,20,39,65,21,28
2024-08-26,324,459,550,305,2,0,9,49,94,22,19,44,8,66,60
2024-08-26,631,337,725,946,0,0,30,86,43,42,22,58,66,98,84
2024-08-26,212,746,883,142,1,1,96,14,35,54,67,87,15,79,34
2024-08-26,239,762,694,964,2,0,28,94,18,1,20,74,88,58,4
2024-08-26,658,335,278,344,1,1,4,72,5,65,20,54,87,24,75
2024-08-26,100,835,309,386,1,0,76,52,24,37,0,63,92,16,6
2024-08-26,189,302,599,454,2,0,0,24,30,28,14,64,54,38,40
2024-08-26,753,355,563,884,2,1,86,88,8,66,16,53,39,76,1
2024-08-26,419,697,939,575,0,0,2,84,83,70,50,95,25,91,88
2024-08-26,649,761,223,182,1,1,66,8,73,35,62,39,37,74,9
2024-08-26,904,334,212,209,2,0,70,37,36,28,13,52,34,73,43
2024-08-26,993,444,111,289,2,0,99,21,26,36,58,43,86,38,69
2024-08-26,238,633,225,899,0,0,34,86,12,99,82,62,67,23,90
2024-08-26,610,959,664,350,0,0,14,48,40,86,49,1,58,37,34
2024-08-26,967,896,430,823,2,0,66,67,65,44,33,78,13,87,61
2024-08-26,944,880,382,390,0,1,92,92,84,15,5,20,46,96,73
2024-08-26,358,565,239,744,2,1,29,14,96,30,48,87,70,80,72
2024-08-26,772,869,500,300,1,0,81,64,23,33,5,49,71,56,19
2024-08-26,789,640,196,896,0,0,74,53,43,49,68,80,41,43,34
2024-08-26,109,312,616,425,1,1,42,29,97,64,6,51,50,35,36
2024-08-26,360,562,668,610,1,1,59,92,59,81,96,8,18,98,71
2024-08-27,749,535,945,508,1,0,39,19,8,61,76,98,65,69,53
2024-08-27,271,382,168,706,2,0,64,32,1,42,50,19,46,79,94
2024-08-27,997,661,217,889,1,1,28,99,55,55,0,82,64,44,79
2024-08-27,112,706,987,936,1,0,73,85,29,14,12,17,41,91,27
2024-08-27,267,562,158,607,1,1,91,76,21,47,42,83,37,95,69
2024-08-27,741,506,132,830,2,0,94,6,74,48,26,29,12,25,31
2024-08-27,695,187,417,700,1,1,18,7,80,80,70,64,43,10,91
2024-08-27,420,143,149,171,1,1,2,27,99,43,2,23,23,51,10
2024-08-27,418,560,979,346,0,0,35,44,12,9,57,87,95,24,41
2024-08-27,712,377,588,740,2,1,42,72,70,19,88,46,29,30,22
2024-08-27,428,782,118,823,1,0,14,88,15,69,96,82,69,84,29
2024-08-27,884,520,825,954,0,0,96,79,96,7,16,93,37,44,8
2024-08-27,876,800,296,707,2,0,40,73,44,44,44,89,96,66,91
2024-08-27,649,452,990,686,2,0,89,10,64,33,77,43,22,75,87
2024-08-27,518,795,549,665,2,1,79,30,10,95,57,28,73,39,58
2024-08-27,705,614,658,443,2,0,35,11,69,50,55,76,56,45,27
2024-08-27,194,802,778,153,2,0,96,94,19,3,53,67,78,53,87
2024-08-27,916,729,551,829,2,0,83,77,98,38,86,16,22,40,78
2024-08-27,680,118,388,627,1,0,76,50,62,83,87,96,35,88,32
2024-08-27,417,122,240,710,1,1,32,43,89,23,28,4,56,80,46
2024-08-27,335,512,183,631,1,0,4,95,11,87,53,91,0,37,97
2024-08-27,433,129,793,657,1,1,77,49,61,54,26,87,71,99,21
2024-08-28,984,906,490,292,0,1,90,16,93,25,44,80,2,35,28
2024-08-28,475,207,690,994,1,1,86,34,91,24,86,49,13,82,33
2024-08-28,558,466,314,157,2,0,13,0,90,35,30,39,80,43,41
2024-08-28,236,380,625,536,1,0,67,28,41,70,35,45,33,56,51
2024-08-28,687,227,314,210,1,0,82,50,82,73,80,50,69,65,46
2024-08-28,646,328,502,228,2,0,46,63,68,57,60,10,68,80,73
2024-08-28,612,210,227,948,1,1,53,3,57,11,36,11,50,29,50
2024-08-28,395,235,921,805,1,1,3,86,4,0,66,12,28,9,44
2024-08-28,419,461,576,951,1,0,93,27,26,49,35,63,98,98,93
2024-08-28,671,285,859,425,0,0,82,15,27,24,4,7,81,60,74
2024-08-28,931,755,503,107,1,0,94,62,25,79,45,64,47,62,33
2024-08-28,448,683,128,128,2,0,94,75,90,4,78,8,93,35,20
2024-08-28,939,228,891,211,2,0,8,52,48,82,51,91,78,53,12
2024-08-28,878,975,437,772,1,0,52,84,20,67,48,1,78,96,53
2024-08-28,972,360,930,230,1,0,76,16,0,5,5,77,15,64,24
2024-08-28,328,614,813,287,1,1,77,39,91,25,9,12,56,81,20
2024-08-28,369,548,460,774,2,1,59,12,57,54,95,1,96,3,0
2024-08-28,927,999,668,808,2,1,45,51,78,38,22,67,9,54,57
2024-08-28,897,203,491,574,0,1,53,57,54,8,16,75,18,53,68
2024-08-28,390,582,317,463,0,0,73,95,80,44,83,47,66,90,85
2024-08-28,824,323,673,303,0,0,94,36,25,13,43,73,35,88,70
2024-08-28,264,931,768,311,2,0,36,78,83,54,40,2,3,63,12
2024-08-29,104,973,301,720,0,0,22,75,24,8,14,67,74,91,51
2024-08-29,950,965,116,375,1,0,26,60,76,14,43,5,32,21,22
2024-08-29,478,590,421,172,1,1,69,78,32,36,57,86,27,24,20
2024-08-29,177,572,617,778,2,0,89,33,88,49,85,4,95,80,5
2024-08-29,509,109,669,871,0,1,65,69,71,83,49,2,79,58,19
2024-08-29,673,504,424,342,1,0,60,16,68,71,51,9,8,56,75
2024-08-29,231,995,511,886,2,1,76,19,5,95,69,42,74,53,39
2024-08-29,700,401,417,201,0,0,50,72,22,20,67,18,5,43,8
2024-08-29,848,330,780,784,1,1,49,58,29,56,62,13,48,51,49
2024-08-29,141,830,181,270,0,0,18,68,77,18,57,20,90,75,27
2024-08-29,188,165,573,752,2,0,0,86,53,92,22,42,75,15,10
2024-08-29,501,211,567,287,0,0,39,32,86,57,43,27,21,15,95
2024-08-29,395,112,524,540,2,0,31,77,10,94,82,20,47,80,74
2024-08-29,939,492,830,185,0,1,21,16,30,5,94,35,20,54,87
2024-08-29,394,599,788,575,1,0,92,56,5,3,43,23,32,60,55
2024-08-29,715,697,303,151,2,1,65,82,10,42,51,53,80,94,78
2024-08-29,625,333,682,210,2,0,39,96,76,92,66,37,55,78,34
2024-08-29,899,701,486,976,2,1,37,0,11,41,27,16,28,76,80
2024-08-29,790,413,877,953,0,0,47,12,65,2,66,21,52,39,24
2024-08-29,736,665,197,142,0,0,54,26,52,0,77,82,39,90,98
2024-08-29,521,111,444,310,1,1,74,69,98,54,17,44,73,20,18
2024-08-29,964,308,902,299,2,0,80,58,35,14,26,73,17,65,30
2024-08-30,122,113,307,909,2,0,54,5,16,46,50,60,46,7,80
2024-08-30,674,732,613,957,0,1,50,96,27,84,59,10,12,70,49
2024-08-30,242,517,735,851,0,0,59,93,91,45,73,60,26,9,86
2024-08-30,764,536,891,726,1,1,7,98,21,57,48,37,61,56,62
2024-08-30,244,476,685,125,1,0,85,22,6,94,14,65,73,3,46
2024-08-30,324,119,265,398,0,1,67,9,14,70,82,32,95,42,0
2024-08-30,602,686,121,176,2,1,74,50,95,80,72,42,44,99,57
2024-08-30,920,854,253,236,1,1,71,18,10,82,67,30,2,98,9
2024-08-30,715,834,538,119,0,1,8,50,23,38,14,34,21,62,7
2024-08-30,203,169,394,539,0,0,89,91,66,2,50,36,26,42,25
2024-08-30,138,923,318,310,2,0,1,86,29,29,47,46,54,66,33
2024-08-30,297,310,768,851,0,1,79,67,69,34,71,99,66,81,18
2024-08-30,745,200,594,650,0,0,94,83,65,56,0,22,32,50,77
2024-08-30,678,797,329,534,1,0,69,82,60,28,6,35,1,55,71
2024-08-30,490,231,119,879,0,0,84,41,77,49,52,39,74,42,0
2024-08-30,278,722,652,306,0,1,89,90,40,61,30,89,45,23,47
2024-08-30,653,480,247,538,1,0,58,56,81,51,17,88,73,95,24
2024-08-30,547,231,207,878,2,0,18,97,50,13,11,80,32,33,23
2024-08-30,599,119,502,765,2,1,27,67,43,34,47,14,57,58,46
2024-08-30,114,635,695,141,1,0,71,37,94,27,29,36,6,1,83
2024-08-30,722,326,582,510,1,1,13,61,12,57,96,3,14,1,93
2024-08-31,768,253,466,622,2,1,23,6,89,29,6,21,25,9,68
2024-08-31,388,904,933,905,2,1,43,70,11,89,91,80,10,22,66
2024-08-31,577,841,513,709,2,0,55,49,81,6,2,21,37,14,31
2024-08-31,330,568,408,526,2,0,89,51,8,38,62,80,26,75,16
2024-08-31,519,921,901,374,2,1,94,25,84,94,5,77,6,16,60
2024-08-31,256,970,934,547,1,1,50,25,47,68,94,77,0,81,68
2024-08-31,649,504,233,983,0,1,31,18,48,34,14,16,73,13,10
2024-08-31,540,301,818,841,2,1,49,8,52,51,70,71,20,80,37
2024-08-31,196,137,382,468,2,1,40,60,55,13,42,97,78,78,67
2024-08-31,510,871,877,319,0,1,65,19,39,62,93,89,29,75,18
2024-08-31,388,287,172,676,0,0,24,49,23,35,90,93,93,15,86
2024-08-31,353,156,580,966,0,1,60,79,97,90,80,85,7,31,16
2024-08-31,295,119,451,331,0,1,65,80,71,23,17,79,87,22,12
2024-08-31,697,372,659,427,0,1,41,21,32,39,21,93,82,33,90
2024-08-31,933,218,425,542,0,0,64,12,22,28,60,79,2,97,0
2024-08-31,621,682,844,151,1,0,35,11,76,52,60,37,54,15,1
2024-08-31,616,615,542,985,0,0,75,9,53,21,52,23,14,33,81
2024-08-31,734,320,199,475,0,0,8,64,52,71,25,99,35,70,99
2024-08-31,941,625,158,362,1,1,35,95,48,14,90,98,5,32,96
2024-08-31,964,614,607,366,0,0,91,29,77,68,39,5,41,67,99
2024-08-31,217,827,357,458,2,1,37,7,77,63,87,67,49,42,65
2024-08-31,905,840,512,416,2,1,32,20,79,3,7,81,17,63,67
2024-09-01,258,435,551,423,0,1,41,21,48,74,20,5,82,70,15
2024-09-01,914,797,164,765,1,1,60,17,59,17,92,25,49,17,3
2024-09-01,327,154,694,969,2,1,45,65,89,41,42,90,29,67,56
2024-09-01,976,599,253,977,1,1,85,47,89,29,20,40,76,60,72
2024-09-01,315,999,365,751,2,0,88,43,64,14,2,74,38,74,84
2024-09-01,795,987,920,662,0,0,60,8,31,69,30,37,11,19,22
2024-09-01,114,865,178,728,1,0,17,66,78,54,26,79,97,10,1
2024-09-01,256,635,414,520,1,0,69,53,20,52,26,82,58,78,66
2024-09-01,747,261,761,145,1,0,81,25,17,15,72,42,75,45,86
2024-09-01,360,769,659,920,2,1,79,84,93,72,56,52,43,63,25
2024-09-01,256,693,990,699,2,0,14,93,59,33,96,14,87,80,6
2024-09-01,146,258,347,819,2,0,47,91,12,26,32,89,3,97,99
2024-09-01,423,287,889,988,0,0,71,99,23,12,89,55,35,75,43
2024-09-01,943,159,967,368,2,1,12,25,29,99,91,55,47,27,32
2024-09-01,784,916,709,700,0,1,42,33,1,26,43,30,13,47,63
2024-09-01,229,418,513,480,1,1,59,7,82,72,42,82,80,34,35
2024-09-01,510,977,124,217,1,0,56,9,24,68,30,56,48,7,3
2024-09-01,194,310,383,665,0,0,70,47,49,85,64,50,66,90,22
2024-09-01,726,505,548,215,2,0,16,54,13,30,83,23,86,21,24
2024-09-01,854,763,980,729,0,0,49,53,5,2,75,57,76,23,89
2024-09-01,391,208,400,359,1,0,31,77,75,29,16,72,8,65,91
2024-09-01,893,175,167,174,1,1,21,39,83,20,14,86,20,94,91
2024-09-02,910,641,106,579,0,0,54,14,86,98,33,3,71,85,84
2024-09-02,382,413,916,404,2,1,56,80,29,5,79,9,80,63,73
2024-09-02,168,216,236,106,2,0,12,17,29,91,3,62,15,64,26
2024-09-02,759,967,263,465,0,1,46,95,37,31,71,72,15,13,50
2024-09-02,110,803,182,733,0,1,86,22,57,41,97,82,27,24,78
2024-09-02,353,118,996,622,2,1,61,61,93,61,88,14,50,99,80
2024-09-02,941,531,749,447,1,1,53,45,40,88,78,97,55,99,98
2024-09-02,971,784,519,537,0,0,28,86,93,31,27,62,79,2,68
2024-09-02,649,839,172,314,2,0,21,98,56,98,72,18,56,4,79
2024-09-02,233,449,336,528,2,0,64,38,35,85,1,62,51,64,22
2024-09-02,811,282,145,890,1,1,28,14,63,87,16,55,45,53,8
2024-09-02,122,212,717,597,1,0,47,52,97,38,57,20,77,18,32
2024-09-02,914,282,899,639,1,0,4,87,15,63,73,33,37,96,34
2024-09-02,445,580,361,846,1,0,34,63,87,29,8,16,83,53,49
2024-09-02,401,245,275,466,1,0,73,62,77,62,30,17,47,93,23
2024-09-02,462,930,265,412,0,1,82,91,89,95,65,80,40,75,87
2024-09-02,495,727,756,637,2,1,70,79,71,30,87,65,97,9,23
2024-09-02,317,212,941,153,0,0,45,15,13,86,61,50,58,97,18
2024-09-02,240,862,469,640,0,0,34,69,30,39,18,64,92,15,38
2024-09-02,715,575,894,566,0,0,44,65,65,32,80,42,66,45,60
2024-09-02,309,862,153,964,0,1,12,12,67,62,73,56,73,28,24
2024-09-02,722,402,789,263,0,1,9,46,64,24,54,9,83,14,94
2024-09-03,715,924,518,881,1,1,65,8,54,35,27,36,65,47,24
2024-09-03,927,217,855,433,1,0,69,62,83,23,91,47,26,10,26
2024-09-03,782,912,606,646,2,1,71,33,77,94,49,68,31,33,31
2024-09-03,559,260,440,897,0,1,99,80,39,57,64,55,55,35,10
2024-09-03,455,500,226,447,2,1,24,90,24,38,2,75,9,29,68
2024-09-03,423,297,508,372,1,1,43,28,24,45,78,35,39,98,32
2024-09-03,232,359,466,819,1,1,59,36,2,76,51,30,16,72,18
2024-09-03,987,759,370,849,1,0,46,42,68,9,9,54,57,81,15
2024-09-03,904,851,743,513,0,0,39,85,25,86,20,37,96,18,98
2024-09-03,939,146,704,599,0,0,6,63,39,81,36,72,5,67,10
2024-09-03,226,498,478,192,1,0,45,23,37,31,14,89,38,69,74
2024-09-03,205,809,172,784,2,1,22,70,37,96,86,14,17,32,73
2024-09-03,703,658,347,178,2,0,82,33,67,35,77,15,72,95,97
2024-09-03,898,177,959,721,1,0,45,47,6,27,78,76,71,79,68
2024-09-03,477,223,884,316,2,0,85,11,93,15,73,88,88,74,86
2024-09-03,150,174,142,457,1,1,12,22,29,15,8,93,94,21,54
2024-09-03,128,970,476,717,2,0,20,78,18,17,43,52,41,35,24
2024-09-03,561,236,140,606,1,1,0,96,34,7,38,55,3,22,92
2024-09-03,395,701,269,658,2,1,18,12,32,79,4,6,19,62,76
2024-09-03,396,499,311,280,0,1,59,86,32,74,24,56,27,25,95
2024-09-03,825,936,592,675,1,0,32,95,77,69,55,54,39,59,33
2024-09-03,878,604,779,345,1,1,3,44,37,0,89,51,64,94,11
2024-09-04,506,599,138,343,2,0,2,98,9,61,63,3,43,92,87
2024-09-04,868,672,468,605,1,0,90,64,56,75,71,42,22,4,20
2024-09-04,913,237,856,521,1,0,51,46,27,37,85,39,56,53,28
2024-09-04,712,149,250,419,1,1,98,57,77,91,51,29,46,37,50
2024-09-04,504,870,210,186,0,1,27,4,99,44,88,9,12,61,22
2024-09-04,445,718,579,316,0,0,69,76,37,57,75,93,15,24,32
2024-09-04,721,724,535,589,2,1,69,4,15,80,8,6,89,97,7
2024-09-04,519,961,146,618,0,1,54,59,20,0,9,35,54,11,41
2024-09-04,281,353,674,377,2,1,56,95,91,31,9,34,94,21,76
2024-09-04,924,729,836,948,0,0,86,20,96,7,72,87,64,8,68
2024-09-04,100,809,465,821,2,1,96,23,5,39,61,38,80,83,40
2024-09-04,930,948,168,268,0,1,15,17,40,55,89,35,15,28,73
2024-09-04,666,976,398,429,0,0,23,20,14,62,98,19,36,43,62
2024-09-04,470,662,901,749,2,1,68,53,2,87,90,48,51,92,13
2024-09-04,760,856,395,540,1,0,40,9,42,73,59,95,9,26,87
2024-09-04,530,525,302,490,1,1,76,23,46,73,94,58,37,54,61
2024-09-04,408,646,160,595,0,1,46,84,98,35,18,48,43,80,74
2024-09-04,236,401,929,480,2,1,75,88,13,88,37,89,94,4,45
2024-09-04,301,680,413,405,1,1,68,59,65,56,5,25,73,51,66
2024-09-04,535,448,260,841,2,1,30,56,28,73,14,35,53,12,92
2024-09-04,412,931,430,919,1,1,91,22,3,82,92,42,97,41,52
2024-09-04,216,148,627,772,2,0,91,21,25,44,46,98,50,14,51
2024-09-05,765,173,437,612,0,1,29,67,11,78,44,42,51,78,93
2024-09-05,902,803,705,847,2,1,17,33,1,79,4,98,69,17,6
2024-09-05,674,360,403,287,1,1,43,69,16,1,77,75,91,49,80
2024-09-05,343,455,602,615,0,0,26,27,34,92,52,32,91,1,83
2024-09-05,636,681,749,743,2,0,98,94,9,67,65,99,58,86,53
2024-09-05,701,701,437,526,1,0,25,98,85,49,61,77,12,12,10
2024-09-05,174,359,649,601,0,1,59,38,42,28,22,96,40,67,24
2024-09-05,905,737,738,829,2,1,17,41,20,94,43,44,11,46,58
2024-09-05,485,842,374,359,1,0,96,22,14,80,51,44,49,88,87
2024-09-05,309,394,263,612,2,0,88,69,34,9,45,87,56,74,65
2024-09-05,574,740,542,170,2,0,55,79,84,26,18,14,49,49,26
2024-09-05,517,891,418,577,0,1,30,1,84,14,87,94,56,11,82
2024-09-05,446,412,688,277,0,0,58,23,84,59,83,16,53,12,57
2024-09-05,628,711,603,556,1,1,1,16,59,30,46,11,65,8,92
2024-09-05,739,937,785,288,0,1,96,64,43,20,90,21,7,58,10
2024-09-05,975,908,486,390,1,1,38,69,95,59,51,22,62,44,54
2024-09-05,862,281,969,619,2,0,60,68,4,57,23,89,8,69,18
2024-09-05,278,785,932,864,2,1,62,59,72,40,16,77,59,42,91
2024-09-05,281,927,987,391,1,0,95,49,17,45,88,11,62,73,38
2024-09-05,763,463,702,855,2,0,17,92,20,44,45,67,71,22,84
2024-09-05,124,287,849,734,0,0,16,11,71,25,63,50,2,78,89
2024-09-05,279,668,875,910,2,0,97,46,97,50,94,12,72,44,85
2024-09-06,809,642,790,382,0,1,38,66,73,35,27,56,12,22,69
2024-09-06,600,695,593,643,1,1,70,64,50,51,49,54,8,33,10
2024-09-06,955,763,589,945,1,1,53,26,40,80,63,81,94,15,13
2024-09-06,260,647,820,476,2,1,98,47,23,50,27,27,88,62,59
2024-09-06,276,824,172,757,2,0,93,87,23,2,85,43,51,50,35
2024-09-06,384,507,608,255,0,0,75,61,95,13,55,18,61,31,40
2024-09-06,162,975,489,607,0,0,34,43,96,48,58,45,7,37,1
2024-09-06,761,717,718,512,2,0,10,18,37,76,4,2,94,55,56
2024-09-06,765,513,956,627,2,1,60,58,43,90,53,82,44,68,59
2024-09-06,255,441,394,454,1,0,43,7,56,0,43,19,52,16,19
2024-09-06,981,319,468,658,1,1,67,54,58,56,41,24,62,85,21
2024-09-06,568,262,895,862,1,0,24,46,33,16,71,74,94,38,3
2024-09-06,148,319,964,286,2,0,47,1,74,49,91,55,80,40,55
2024-09-06,948,369,793,130,2,0,31,93,94,97,56,80,56,47,92
2024-09-06,183,731,648,359,2,0,83,93,81,13,46,60,53,81,57
2024-09-06,460,947,748,520,1,1,94,38,22,58,75,54,18,27,87
2024-09-06,788,499,949,628,2,1,3,44,85,80,24,34,66,76,64
2024-09-06,247,281,667,650,0,1,37,31,42,2,43,77,45,49,87
2024-09-06,729,717,286,403,2,1,62,64,81,97,14,58,93,0,57
2024-09-06,441,828,952,138,2,0,46,37,39,39,50,38,9,49,29
2024-09-06,575,304,869,588,2,0,0,76,46,88,52,56,92,18,75
2024-09-06,162,681,544,743,2,1,2,10,40,65,33,82,17,97,18
2024-09-07,800,655,669,641,2,1,85,9,46,33,76,66,11,58,61
2024-09-07,459,940,462,769,0,0,61,58,19,89,7,33,48,67,67
2024-09-07,660,912,222,377,0,0,63,89,76,94,76,40,22,66,78
2024-09-07,426,327,287,302,2,1,16,54,64,8,99,21,61,40,83
2024-09-07,868,795,841,165,1,1,77,19,67,93,69,26,10,9,43
2024-09-07,835,718,779,207,2,1,61,80,23,83,95,20,72,27,83
2024-09-07,240,695,519,367,2,0,34,16,99,20,20,40,55,33,60
2024-09-07,314,949,725,321,2,1,12,67,35,92,6,30,87,38,20
2024-09-07,534,349,351,903,1,1,34,4,44,24,89,26,88,82,9
